age,income,city,department,education,years_experience,projects_last_year,avg_weekly_hours,overtime_hours,cert_count,remote_ratio,satisfaction,manager_score,late_days,customer_tickets,acquisition_channel,target_label
22,47214,Shenzhen,Finance,高中,4,2,43,1,0,20,3.94,3.09,3,4,Ad,D
47,82004,Shanghai,HR,本科,7,6,39,7,1,100,3.42,3.31,3,16,Partner,A
48,70099,Chengdu,HR,本科,7,10,51,5,3,20,3.76,3.01,5,12,Online,A
21,68630,Chengdu,Product,本科,9,5,44,9,2,100,3.36,1.43,2,4,Event,B
49,75411,Beijing,HR,本科,4,5,41,6,4,60,5.0,4.89,3,9,Referral,A
40,84712,Guangzhou,Tech,本科,2,4,49,10,6,80,2.35,2.17,3,14,Ad,B
34,88892,Shanghai,Finance,硕士,4,3,57,3,2,40,3.44,2.5,4,13,Event,B
52,,Shanghai,Finance,本科,0,2,51,4,2,40,4.0,3.68,3,17,Referral,B
44,93788,Hangzhou,Sales,硕士,10,8,40,6,2,80,2.39,2.66,0,15,Event,A
46,81725,Guangzhou,Tech,本科,8,4,53,8,0,0,4.11,2.85,2,16,Ad,B
34,75001,Hangzhou,Finance,本科,10,4,40,6,2,80,3.71,2.98,7,21,Referral,B
22,63186,Guangzhou,Finance,本科,2,9,44,5,2,60,1.96,3.91,4,16,Online,A
57,64066,Hangzhou,HR,本科,5,5,48,9,0,40,3.65,3.0,4,16,Partner,C
44,86465,Guangzhou,Sales,硕士,8,10,47,5,0,60,4.46,2.68,2,14,Online,A
48,95662,Hangzhou,Finance,博士,4,4,53,7,0,60,2.52,4.53,3,22,Event,B
35,72591,Chengdu,Finance,本科,12,7,53,7,1,40,2.07,3.53,2,11,Referral,A
47,92031,Shenzhen,Sales,本科,14,4,53,15,4,40,3.59,3.19,1,13,Online,A
27,,Shanghai,HR,本科,0,3,45,6,1,0,3.65,2.61,2,14,Referral,C
56,77100,Guangzhou,Sales,本科,8,10,44,0,3,80,3.6,1.91,2,1,Online,A
40,92629,Shanghai,Support,硕士,7,8,40,5,1,80,4.0,4.47,0,8,Online,A
27,86721,Guangzhou,Tech,本科,8,1,56,5,4,80,2.95,5.0,2,13,Online,A
38,83037,Shanghai,Product,高中,10,4,50,4,2,100,3.88,3.08,2,16,Online,A
31,99341,Guangzhou,Sales,硕士,15,7,48,6,4,0,3.71,3.67,0,24,Partner,A
37,,Beijing,Product,高中,11,6,44,10,4,20,3.53,2.99,1,14,Partner,A
49,105670,Shanghai,Tech,本科,6,4,47,5,2,40,3.1,3.46,3,14,Referral,B
36,80887,Shanghai,Support,本科,7,11,63,4,5,80,3.95,3.25,3,0,Referral,A
21,60856,Chengdu,Product,本科,9,5,39,5,0,100,3.03,3.94,7,16,Online,C
33,62913,Hangzhou,Product,本科,2,3,57,14,2,100,2.62,3.06,3,24,Event,D
32,94001,Hangzhou,Finance,硕士,10,4,43,0,4,100,3.51,3.29,4,13,Partner,A
31,65266,Shenzhen,Support,本科,4,8,48,0,2,40,3.55,3.49,0,15,Referral,A
45,102588,Hangzhou,Product,硕士,8,10,51,2,3,0,2.67,3.5,5,12,Online,A
26,91473,Guangzhou,Tech,本科,12,5,59,6,3,100,2.59,4.62,2,19,Event,A
47,78510,Guangzhou,Product,本科,9,5,52,5,0,100,3.64,2.86,3,8,Ad,B
42,86379,Shenzhen,HR,本科,10,8,37,7,4,60,3.44,3.7,1,6,Referral,A
25,47614,Hangzhou,HR,本科,4,4,54,12,0,20,4.29,3.48,3,2,Event,C
47,105807,Beijing,Tech,本科,12,4,43,4,1,80,4.44,3.57,1,18,Online,A
43,98688,Beijing,Tech,本科,11,5,38,4,1,40,3.88,1.84,4,17,Online,A
30,80145,Guangzhou,Product,硕士,10,9,56,2,0,60,3.89,3.62,6,5,Referral,A
33,83023,Beijing,Tech,硕士,6,1,35,0,2,20,2.75,3.26,1,15,Event,C
32,49359,Chengdu,Support,本科,2,10,41,2,0,80,2.16,4.5,3,7,Event,A
23,60210,Shanghai,Support,高中,8,,57,48,2,0,3.21,3.31,1,10,Partner,B
47,113425,Beijing,Product,本科,14,,55,3,5,80,2.41,4.6,5,20,Ad,A
22,71536,Hangzhou,Sales,博士,5,6,36,3,1,40,3.69,3.31,3,8,Ad,A
40,72434,Guangzhou,Product,硕士,1,6,41,10,3,100,3.78,2.62,0,8,Referral,A
50,76012,Beijing,Product,本科,0,3,46,3,0,20,2.75,2.41,5,5,Referral,D
22,51977,Chengdu,HR,本科,7,8,48,0,0,60,4.5,3.1,1,12,Event,A
34,51949,Chengdu,Support,本科,1,3,55,1,5,20,2.55,3.39,1,23,Referral,A
55,73680,Chengdu,Support,本科,6,9,49,1,3,20,3.38,,5,3,Event,A
22,66925,Shanghai,Finance,本科,7,3,51,8,2,100,4.02,2.3,1,24,Referral,C
40,85545,Guangzhou,Sales,本科,11,4,55,0,5,60,3.1,4.24,1,12,Ad,A
47,79997,Beijing,Support,硕士,5,5,40,36,1,80,3.27,2.47,6,8,Event,C
24,65552,Shenzhen,Support,本科,5,7,41,5,4,40,3.6,4.0,1,20,Event,A
39,74976,Shenzhen,HR,本科,8,12,57,1,0,40,3.53,3.32,0,16,Referral,A
38,63622,Chengdu,Sales,本科,5,7,47,3,2,20,3.59,3.46,3,9,Online,A
43,90597,Shenzhen,Sales,硕士,7,4,42,7,2,0,3.8,2.84,8,18,Online,C
31,70154,Chengdu,Finance,本科,5,7,50,5,0,100,4.15,5.0,0,22,Referral,A
39,100806,Shanghai,Tech,博士,4,7,55,1,0,20,2.68,2.92,1,20,Partner,A
37,74216,Hangzhou,Support,硕士,3,6,45,1,3,20,2.24,3.61,0,24,Event,A
21,54111,Chengdu,Sales,硕士,0,6,49,6,3,80,4.49,3.26,4,11,Referral,B
39,77968,Shenzhen,HR,本科,11,5,58,4,3,40,4.61,3.36,4,21,Ad,A
35,42544,Hangzhou,Support,高中,1,9,48,7,1,0,4.49,3.6,3,23,Partner,A
44,76295,Chengdu,Tech,本科,5,3,38,6,2,0,3.14,3.93,0,18,Event,A
53,72992,Chengdu,Support,本科,8,6,50,1,1,60,3.71,2.57,1,9,Partner,A
30,50266,Shanghai,HR,高中,2,4,45,1,2,60,4.4,3.6,2,27,Online,A
57,84608,Beijing,Finance,高中,10,7,43,5,1,80,2.78,2.17,3,7,Ad,B
42,87749,Hangzhou,Tech,本科,7,4,43,2,0,0,4.26,4.17,4,20,Event,B
21,64209,Beijing,Product,本科,4,2,60,4,1,100,3.26,4.0,0,18,Online,A
32,56322,Chengdu,Support,本科,5,1,45,5,2,100,4.66,3.64,2,12,Partner,B
49,85688,Guangzhou,Tech,高中,13,6,47,6,2,60,3.71,3.78,5,9,Ad,A
42,71777,Chengdu,Tech,硕士,0,6,48,7,1,40,4.25,3.59,3,3,Ad,A
52,53714,Chengdu,HR,高中,2,7,51,3,1,80,4.86,4.0,1,14,Ad,A
37,58139,Chengdu,Finance,本科,2,12,55,11,1,60,2.79,2.21,3,19,Ad,B
25,84616,Beijing,Finance,本科,9,4,45,1,3,60,3.43,3.36,2,12,Ad,A
51,72290,Guangzhou,HR,本科,7,2,55,10,2,80,3.69,3.8,3,15,Event,B
55,98260,Shenzhen,Finance,高中,12,8,54,0,3,20,2.14,3.86,5,17,Online,A
32,80217,Shanghai,Sales,本科,7,6,40,7,3,100,3.98,3.51,6,2,Referral,A
56,101721,Beijing,Product,高中,14,,52,8,5,40,3.53,4.54,2,20,Event,A
51,101061,Chengdu,Tech,硕士,8,4,56,3,1,60,2.86,3.13,3,0,Ad,B
41,70813,Shenzhen,Sales,本科,2,5,52,0,2,80,3.17,3.27,3,9,Event,A
23,35496,Hangzhou,Finance,高中,0,6,42,2,2,60,3.04,3.23,4,18,Event,B
32,78732,Chengdu,Finance,硕士,6,4,46,3,0,40,2.56,3.93,5,14,Online,C
30,76179,Chengdu,Product,本科,8,7,51,10,5,100,3.52,3.51,3,14,Partner,A
56,93472,Guangzhou,Sales,硕士,7,3,52,3,2,40,3.12,3.72,3,16,Referral,A
31,85405,Chengdu,Product,本科,10,5,46,4,1,100,1.0,2.96,0,14,Partner,B
26,60174,Chengdu,Support,本科,6,5,53,10,2,20,3.12,3.33,5,5,Event,B
53,104473,Shanghai,Finance,本科,12,7,41,6,0,20,4.12,3.08,3,18,Ad,A
25,62050,Guangzhou,HR,硕士,7,5,41,8,0,40,3.57,2.76,3,13,Referral,A
21,81004,Shanghai,HR,本科,15,4,47,11,2,40,3.66,3.98,3,20,Event,A
31,77238,Guangzhou,Support,硕士,10,6,61,9,4,80,2.71,2.74,5,13,Partner,A
21,68795,Shanghai,Tech,本科,6,4,59,11,1,60,3.94,,0,16,Online,B
44,79136,Guangzhou,Product,硕士,3,4,45,10,1,80,3.27,3.16,0,9,Referral,B
48,80887,Chengdu,Product,本科,8,8,47,2,3,40,4.15,3.8,4,12,Ad,A
24,74529,Hangzhou,Product,本科,2,7,50,3,2,40,4.54,3.62,1,11,Referral,A
51,85499,Guangzhou,Product,本科,4,2,42,0,1,80,1.85,3.65,0,13,Ad,B
54,85925,Hangzhou,Finance,高中,12,1,48,0,4,60,1.94,3.59,3,12,Partner,A
45,75436,Hangzhou,Sales,本科,2,8,38,10,4,20,3.62,5.0,3,18,Referral,A
42,50542,Beijing,Support,高中,0,9,48,2,0,60,2.92,3.71,4,21,Online,A
21,59987,Chengdu,Support,本科,7,5,55,8,1,20,4.25,4.24,5,11,Partner,B
43,85710,Shenzhen,Sales,硕士,4,7,45,5,3,20,3.35,3.86,2,13,Event,A
40,87100,Shanghai,Support,本科,8,5,48,3,4,0,2.88,3.64,3,6,Partner,A
51,67820,Chengdu,HR,本科,8,8,42,7,2,80,3.12,3.51,4,6,Online,A
35,61593,Chengdu,Support,硕士,7,6,57,5,0,0,2.88,2.95,0,20,Partner,B
34,68779,Beijing,Sales,本科,4,1,43,11,4,80,2.85,4.11,3,23,Event,B
36,82657,Hangzhou,Product,本科,10,8,35,13,1,0,3.96,3.27,0,9,Ad,A
23,75142,Shenzhen,HR,硕士,7,8,46,4,2,80,4.15,4.36,4,14,Partner,A
41,58175,Guangzhou,Product,高中,5,4,48,9,1,0,3.64,2.19,2,6,Referral,C
24,72743,Shenzhen,Sales,本科,3,8,49,18,5,0,3.25,3.52,3,11,Online,A
32,87832,Shenzhen,Product,硕士,3,5,38,3,3,100,3.68,4.61,3,18,Ad,A
24,78642,Chengdu,Finance,硕士,12,6,39,10,0,0,4.06,2.67,6,12,Referral,B
36,86108,Shanghai,Support,本科,9,8,41,2,4,20,3.11,3.59,4,19,Partner,A
36,57066,Chengdu,Product,高中,8,5,49,3,2,80,2.61,2.2,4,7,Referral,B
54,89389,Beijing,Finance,本科,3,10,52,9,0,40,3.15,3.54,3,27,Partner,A
43,106339,Shenzhen,Tech,本科,11,4,48,0,2,100,3.9,3.1,4,7,Event,A
31,68167,Shanghai,Finance,本科,3,8,44,11,0,40,3.71,4.08,2,0,Online,A
28,80333,Chengdu,Finance,本科,14,10,51,0,2,80,2.37,5.0,5,21,Partner,A
37,92672,Shanghai,Finance,硕士,6,2,47,8,1,100,3.75,5.0,3,27,Partner,A
50,69708,Guangzhou,Sales,本科,2,6,49,0,1,100,2.24,3.99,3,5,Partner,B
37,67471,Guangzhou,Support,硕士,3,4,55,4,1,40,2.58,3.86,0,10,Partner,B
50,101340,Shenzhen,Tech,本科,5,4,37,11,2,40,3.21,3.45,4,15,Ad,B
40,86232,Hangzhou,Product,本科,5,4,63,1,7,100,3.51,2.91,1,24,Event,A
51,91110,Beijing,Finance,本科,6,1,38,0,5,100,3.86,3.28,4,18,Ad,B
34,58803,Guangzhou,Finance,本科,2,1,45,2,0,80,3.2,3.63,2,9,Online,C
22,48957,Shenzhen,HR,高中,2,8,60,5,4,20,4.01,3.54,3,25,Partner,B
53,122751,Beijing,Tech,硕士,7,9,44,3,1,60,3.61,2.83,0,20,Event,A
50,75547,Chengdu,HR,本科,6,,42,3,5,0,4.27,4.26,0,11,Event,A
39,82969,Shenzhen,Sales,本科,12,5,52,5,0,60,3.53,3.26,0,21,Event,A
33,72029,Shanghai,Product,本科,1,7,52,9,3,60,2.99,3.4,5,17,Ad,A
52,80421,Shenzhen,Support,本科,7,5,55,8,3,40,2.46,4.05,1,6,Ad,A
39,81577,Chengdu,Finance,本科,12,7,45,3,2,60,3.23,3.97,4,20,Referral,A
57,74878,Hangzhou,Support,本科,4,6,39,6,2,60,1.94,3.99,5,18,Ad,B
39,92829,Beijing,Sales,硕士,8,3,41,0,3,0,3.72,3.57,2,31,Referral,A
34,43095,Chengdu,Sales,高中,3,5,51,3,4,100,3.5,2.17,1,17,Online,C
25,60167,Shenzhen,HR,本科,12,5,37,2,2,0,2.53,2.68,2,5,Online,B
26,79585,Shanghai,Support,本科,13,10,47,7,1,100,3.04,5.0,4,14,Partner,A
32,64908,Guangzhou,Sales,硕士,4,6,36,4,3,100,3.68,3.25,2,7,Ad,A
42,78290,Beijing,Sales,本科,6,6,48,2,3,20,4.54,3.26,3,10,Partner,A
25,71813,Shanghai,Product,本科,7,2,33,10,2,100,2.36,2.8,2,20,Referral,C
57,89706,Shenzhen,HR,本科,15,5,48,8,0,40,2.75,2.47,2,14,Online,A
51,113312,Shanghai,HR,硕士,14,7,67,4,5,100,2.8,4.49,5,10,Ad,A
33,61501,Chengdu,Product,高中,7,5,51,5,3,20,3.34,3.35,2,12,Referral,B
23,,Hangzhou,Sales,本科,12,6,54,2,1,40,3.01,3.51,3,4,Online,A
31,81318,Shanghai,Product,本科,1,6,41,8,3,40,2.35,4.23,2,33,Online,A
41,61551,Shenzhen,HR,高中,7,5,47,9,3,60,3.05,4.59,5,6,Event,A
24,71092,Beijing,Support,本科,7,1,49,9,3,60,3.68,3.9,2,5,Partner,B
54,111811,Shanghai,Product,博士,5,6,61,4,0,100,4.33,3.24,3,19,Partner,A
44,66682,Chengdu,Support,本科,7,2,52,13,2,60,2.83,3.7,1,9,Referral,B
38,73680,Guangzhou,Support,博士,0,10,32,12,3,80,4.05,3.91,0,12,Event,A
55,81484,Guangzhou,Sales,硕士,4,4,32,10,0,0,4.1,3.4,5,18,Referral,B
36,60532,Shanghai,HR,高中,7,7,49,7,2,20,3.78,3.83,4,8,Online,B
32,74011,Beijing,Sales,本科,7,6,57,1,1,100,3.28,4.04,0,7,Referral,A
40,73855,Shenzhen,Support,本科,5,6,34,0,0,40,2.53,3.46,3,7,Event,B
53,93460,Shanghai,Product,本科,4,10,61,2,1,100,3.02,3.84,2,24,Ad,A
47,86568,Guangzhou,Tech,本科,5,5,41,11,1,60,3.63,2.37,2,30,Ad,B
39,90557,Beijing,Tech,高中,12,7,51,10,2,0,3.45,4.42,3,11,Online,A
33,73447,Guangzhou,Support,硕士,7,3,46,2,0,0,3.72,3.64,0,12,Online,A
32,70200,Chengdu,Support,硕士,7,6,40,8,2,20,3.14,2.68,2,13,Online,C
23,57278,Shenzhen,Support,硕士,4,10,47,0,0,60,3.34,3.62,3,15,Event,A
22,83489,Shenzhen,Product,本科,10,9,53,6,3,0,3.18,2.83,3,14,Partner,A
24,78538,Beijing,Support,硕士,7,7,57,4,2,40,1.98,2.73,6,6,Ad,B
23,77793,Shanghai,Support,博士,7,,45,13,1,60,4.11,4.59,1,28,Online,A
58,100982,Hangzhou,Sales,硕士,9,5,42,9,3,80,3.95,4.12,2,12,Referral,A
52,82899,Hangzhou,Support,硕士,5,1,40,2,3,80,1.96,4.66,2,17,Event,A
45,82132,Shenzhen,Support,硕士,6,3,45,9,2,40,3.43,4.73,6,23,Referral,A
52,69715,Beijing,Sales,本科,0,6,43,8,1,40,2.88,3.53,3,22,Event,B
41,88497,Chengdu,Tech,硕士,3,5,33,11,2,80,2.87,4.62,2,16,Ad,B
47,98339,Shanghai,HR,博士,7,6,49,11,0,0,3.09,3.92,2,19,Referral,B
25,102405,Hangzhou,Sales,博士,14,4,38,12,1,40,5.0,3.67,4,13,Event,A
28,69814,Beijing,HR,硕士,7,3,50,6,0,20,3.23,4.02,4,10,Ad,B
45,78136,Beijing,Product,高中,7,9,42,8,2,0,2.51,3.76,5,3,Online,A
42,101209,Shenzhen,Tech,博士,5,1,40,14,2,20,3.67,4.33,4,16,Partner,B
25,58757,Chengdu,Support,本科,3,5,47,0,4,40,3.81,4.64,2,8,Event,A
26,70962,Beijing,Sales,本科,8,5,61,3,2,100,2.41,3.29,6,8,Referral,B
36,91274,Shanghai,Tech,本科,6,8,56,0,1,40,3.51,3.26,0,17,Online,A
32,93280,Shenzhen,Tech,本科,10,6,50,8,3,100,4.33,3.11,4,21,Online,A
31,70606,Shanghai,Sales,本科,2,7,51,1,1,80,4.03,4.2,2,7,Online,A
54,103182,Shenzhen,Tech,本科,6,7,54,1,0,0,2.87,3.6,3,3,Event,A
52,110207,Guangzhou,Product,硕士,13,9,50,4,3,40,2.63,3.22,4,21,Online,A
42,94561,Chengdu,Tech,本科,13,2,48,5,3,0,3.15,4.12,5,3,Event,B
27,87532,Shenzhen,Finance,本科,13,3,39,1,4,40,3.27,3.51,4,0,Online,A
26,59226,Guangzhou,Product,本科,4,7,38,7,0,20,2.72,3.53,4,7,Ad,C
36,64217,Chengdu,HR,本科,6,11,46,2,2,60,2.66,4.21,4,6,Ad,A
32,101505,Hangzhou,Tech,硕士,12,6,43,2,2,40,3.72,3.71,0,7,Online,A
31,65516,Shanghai,HR,本科,4,7,54,0,1,20,3.8,3.61,2,12,Online,A
49,86710,Guangzhou,Product,本科,9,6,41,8,0,40,3.37,3.24,2,18,Ad,A
58,82216,Shenzhen,HR,本科,6,5,47,2,5,0,2.85,3.07,2,0,Online,A
41,93195,Shenzhen,Finance,本科,8,5,51,5,5,40,2.86,4.11,5,0,Referral,A
58,104669,Shanghai,Sales,硕士,4,5,55,2,5,100,4.51,2.66,1,1,Referral,A
35,53818,Beijing,HR,高中,2,5,53,9,0,20,2.58,4.5,3,26,Partner,B
34,80399,,Product,本科,13,6,48,10,3,20,2.97,4.42,3,6,Online,A
27,44341,Chengdu,HR,本科,0,5,42,6,2,20,2.19,3.94,3,4,Referral,B
49,60471,Chengdu,Product,本科,3,11,53,2,0,0,3.12,3.44,2,13,Ad,A
49,76565,Chengdu,Support,本科,9,7,51,6,0,40,3.95,4.25,4,8,Online,A
52,74888,Chengdu,Sales,本科,3,8,42,5,3,100,3.09,3.88,3,10,Online,A
31,67219,Hangzhou,HR,本科,7,5,46,78,3,0,3.17,,2,12,Referral,B
26,66071,Hangzhou,HR,硕士,7,4,50,0,1,20,2.52,3.04,2,15,Event,B
27,82955,Beijing,HR,硕士,8,9,51,4,6,60,4.58,3.4,6,12,Event,A
52,77452,Hangzhou,HR,博士,5,7,56,6,2,100,5.0,2.65,3,12,Partner,A
39,97696,Shanghai,Sales,本科,11,4,33,3,2,40,2.31,3.54,2,9,Referral,A
43,84240,Beijing,HR,本科,8,4,45,3,2,0,3.72,4.06,0,10,Referral,A
40,72067,Chengdu,Product,硕士,6,2,45,5,0,100,3.69,3.53,4,5,Ad,B
49,69948,Guangzhou,Support,本科,5,8,53,6,2,80,2.02,3.56,6,13,Online,B
58,76409,Beijing,HR,本科,3,9,37,7,1,60,3.34,3.88,6,18,Partner,A
44,83706,Guangzhou,HR,硕士,13,3,42,6,1,80,2.31,3.72,1,15,Event,A
27,62310,Beijing,Finance,本科,3,1,58,4,1,80,3.39,3.17,1,0,Ad,C
26,83306,Beijing,Tech,本科,6,7,47,8,2,0,5.0,3.64,5,0,Partner,A
46,88028,Hangzhou,Tech,本科,11,1,44,7,1,100,4.04,3.97,4,10,Partner,B
49,102149,Hangzhou,Sales,硕士,10,8,42,4,5,60,3.97,3.24,6,4,Referral,A
22,52386,Guangzhou,Support,高中,9,6,48,3,4,0,2.96,3.73,1,22,Online,A
33,72032,Guangzhou,Product,博士,0,7,42,1,4,60,3.17,4.8,3,0,Referral,A
58,96689,Beijing,Product,本科,8,6,57,10,0,20,3.44,3.48,2,12,Event,A
22,67414,Guangzhou,Product,硕士,3,7,43,7,2,60,2.18,3.53,2,12,Referral,A
36,117901,Hangzhou,Tech,硕士,11,5,45,10,5,60,2.57,3.78,4,14,Partner,A
58,82967,Shenzhen,Product,本科,1,2,49,7,1,100,4.12,3.92,2,19,Ad,B
39,76733,Hangzhou,Finance,本科,7,4,53,10,1,60,2.33,3.59,2,6,Referral,B
27,65045,Hangzhou,Finance,本科,3,5,52,3,4,100,3.51,3.86,2,13,Online,A
53,100138,Chengdu,Product,硕士,10,5,48,0,1,100,2.95,3.12,0,9,Online,A
31,68323,Guangzhou,Support,本科,4,4,50,0,4,100,3.59,5.0,1,8,Online,A
26,65973,Beijing,HR,本科,7,5,62,8,1,100,4.69,3.76,3,12,Referral,A
41,97876,Shanghai,Tech,本科,8,3,34,0,3,100,2.65,3.7,1,17,Referral,A
29,67529,Shenzhen,Sales,本科,2,4,57,6,3,60,2.52,4.89,2,7,Online,A
24,81287,Shanghai,Support,硕士,6,4,56,10,0,20,2.91,3.62,3,4,Ad,C
56,,Shanghai,HR,本科,8,7,47,10,3,80,3.81,4.13,7,7,Online,A
55,,Hangzhou,Finance,高中,10,9,50,9,5,20,2.01,3.11,3,7,Ad,A
40,75738,Hangzhou,Support,本科,7,7,42,9,2,40,3.11,3.49,4,15,Referral,A
40,57397,Chengdu,Finance,本科,1,3,58,2,0,40,3.89,3.98,1,13,Ad,B
22,64271,Chengdu,Tech,本科,3,3,46,4,3,80,3.75,3.87,3,15,Referral,A
52,91368,Hangzhou,Finance,硕士,9,1,52,7,2,40,2.02,2.92,4,21,Ad,C
53,91113,Guangzhou,Support,硕士,4,5,35,10,5,20,3.08,3.44,6,11,Ad,B
35,85787,Hangzhou,Finance,本科,10,4,39,13,2,20,3.02,4.27,4,9,Partner,B
57,96025,Chengdu,Finance,硕士,8,5,46,5,2,0,2.96,3.02,1,12,Ad,A
37,75290,Beijing,Support,本科,10,10,50,15,0,0,3.8,2.96,0,13,Online,A
39,86572,Shanghai,HR,本科,9,5,60,3,0,60,3.04,5.0,1,11,Referral,A
38,59953,Shenzhen,HR,本科,0,7,49,8,2,100,3.17,4.41,3,20,Partner,B
26,63088,Guangzhou,Product,硕士,2,1,48,7,3,80,3.84,2.08,3,10,Referral,B
31,102431,Beijing,Product,博士,11,4,33,5,1,80,4.6,3.95,3,21,Ad,A
27,58632,Chengdu,HR,硕士,2,7,47,0,0,80,3.44,3.48,4,11,Event,A
37,88329,Beijing,Tech,本科,5,10,47,7,2,20,3.41,4.07,3,7,Ad,A
50,62113,Shanghai,HR,高中,2,7,41,5,2,40,3.49,3.73,3,16,Event,A
23,56918,Guangzhou,Tech,本科,3,1,49,4,2,100,4.23,3.46,4,0,Online,C
21,70776,Shanghai,Support,本科,9,7,40,13,0,60,2.34,3.39,1,13,Ad,B
51,110586,Shenzhen,Sales,博士,6,7,42,9,3,40,2.6,4.07,1,12,Event,A
36,86403,Shenzhen,Tech,硕士,2,5,48,2,1,0,2.73,3.43,4,6,Referral,B
52,69353,Guangzhou,Support,硕士,2,7,40,8,3,20,4.45,2.77,6,11,Ad,A
35,84362,Hangzhou,HR,硕士,11,6,47,13,1,100,2.25,3.61,1,15,Ad,B
40,65181,Chengdu,Sales,本科,7,9,40,3,4,0,2.94,,0,0,Partner,A
58,90364,Shanghai,Finance,本科,0,7,35,2,7,100,3.27,4.05,6,0,Event,A
40,86537,Hangzhou,Finance,本科,8,7,46,0,4,0,4.31,3.28,0,17,Partner,A
49,72357,,Sales,硕士,4,2,43,8,1,0,2.6,3.53,0,14,Referral,B
49,115191,Shanghai,Tech,本科,9,3,42,5,2,60,2.5,3.86,1,6,Partner,A
34,78454,Shanghai,HR,硕士,2,7,46,14,3,80,3.46,3.0,1,16,Event,A
51,99477,Guangzhou,Tech,本科,9,6,50,4,2,60,3.83,4.19,0,13,Partner,A
48,65257,Guangzhou,Sales,本科,0,5,59,14,0,80,3.15,3.54,4,15,Ad,B
46,62951,Chengdu,HR,本科,5,5,51,7,0,40,3.01,3.47,4,21,Partner,A
53,71015,Guangzhou,Support,本科,3,4,52,6,1,0,2.91,3.69,3,14,Referral,B
21,63190,Chengdu,Sales,本科,7,6,39,7,1,40,4.93,2.34,2,2,Ad,A
38,64889,Chengdu,Finance,硕士,4,1,42,13,2,20,4.13,4.45,4,18,Ad,B
32,74325,Guangzhou,Finance,硕士,12,1,42,7,0,40,2.03,3.49,3,13,Online,B
23,73339,Chengdu,Product,本科,10,9,40,6,3,80,2.0,3.59,2,23,Ad,A
36,65276,Shenzhen,HR,本科,9,1,64,3,2,20,2.54,2.31,1,12,Referral,C
50,108324,Shenzhen,Tech,本科,10,3,43,5,3,80,5.0,2.86,1,5,Ad,A
39,84858,Shanghai,Sales,本科,9,3,46,7,2,60,4.06,2.96,2,15,Online,B
39,90589,Shenzhen,Tech,硕士,3,7,56,0,3,60,2.51,2.49,0,19,Referral,A
34,81876,Shanghai,HR,本科,11,6,52,10,1,20,3.41,3.11,2,13,Event,A
54,67429,Hangzhou,HR,本科,4,5,40,4,0,0,3.1,2.86,2,7,Partner,B
24,69614,Hangzhou,Support,硕士,11,2,41,4,0,0,2.88,2.77,2,15,Event,B
57,72600,Chengdu,Tech,高中,4,3,43,0,0,60,3.2,3.21,0,0,Partner,B
46,120393,Shenzhen,Product,硕士,12,6,35,1,1,80,2.55,3.81,0,12,Ad,A
48,71031,Shenzhen,Support,本科,0,10,40,0,2,20,4.65,4.09,3,16,Online,A
31,67575,Shanghai,HR,本科,7,1,53,0,3,0,4.57,3.86,2,19,Partner,B
38,79461,Hangzhou,Support,硕士,10,4,39,5,1,0,3.23,3.38,3,6,Ad,A
34,86872,Shanghai,Support,本科,10,6,42,5,3,60,2.62,3.22,2,16,Ad,A
22,86469,Shanghai,Sales,硕士,11,3,46,3,2,60,2.94,4.38,1,14,Ad,A
24,69191,Shenzhen,Finance,本科,5,4,39,2,2,20,2.45,3.46,2,16,Online,C
33,62781,Beijing,Finance,本科,5,2,51,5,2,0,3.29,3.39,0,15,Event,B
35,67695,Chengdu,HR,本科,11,4,58,8,0,60,3.53,4.94,0,0,Online,A
58,80370,Shenzhen,Product,高中,3,14,39,6,3,40,4.58,2.66,1,2,Partner,A
30,,Shanghai,HR,本科,4,7,37,0,0,80,3.73,3.17,5,19,Partner,B
47,77017,Chengdu,HR,博士,6,7,50,5,1,40,4.73,2.32,0,18,Online,A
22,88384,Shanghai,Finance,硕士,10,5,33,3,2,0,3.8,2.96,0,16,Referral,A
35,64683,Chengdu,Support,高中,13,7,48,9,1,80,3.2,3.59,1,18,Partner,A
25,,Shanghai,Product,本科,2,9,44,5,2,40,4.18,2.38,2,7,Event,A
50,89841,Beijing,Product,硕士,2,9,47,5,0,80,3.55,3.06,1,3,Online,A
41,104158,Shanghai,Sales,本科,11,7,49,2,4,60,3.2,4.34,1,2,Ad,A
51,71893,Chengdu,Support,硕士,5,4,30,0,0,20,3.47,4.51,2,12,Ad,A
36,73156,Chengdu,Product,本科,7,5,53,4,2,80,3.33,3.63,3,13,Partner,B
21,83580,Guangzhou,Tech,本科,10,5,65,9,2,60,3.98,4.26,0,0,Event,A
43,69153,Chengdu,Sales,博士,0,9,49,55,3,40,2.43,3.24,5,18,Ad,B
28,34117,Guangzhou,HR,高中,0,4,53,10,2,20,3.67,2.59,3,19,Ad,C
55,82206,Hangzhou,Finance,本科,8,2,50,3,1,80,3.7,2.78,1,19,Event,B
24,59554,Guangzhou,Sales,本科,7,1,48,2,3,80,3.93,3.7,5,2,Ad,B
33,64844,,Product,本科,0,6,36,1,1,60,3.95,4.37,1,33,Event,A
54,82407,Shenzhen,Tech,本科,1,1,47,7,0,60,4.32,1.05,2,12,Event,C
55,86680,Shenzhen,Finance,本科,8,5,37,0,0,100,3.51,3.36,3,18,Event,B
